age;turnover;travel;department;distance_from_home;education;field_of_study;employees;id;environment_satisfaction;gender;involvement;job_level;position;job_satisfaction;marital_status;monthly_income;num_companies_worked;over_18;overtime;percent_salary_hike;performance_rating;relationship_satisfaction;total_working_hours;stock_option_level;years_at_company;training_times_last_year;work_life_balance;years_with_curr_manager;years_in_current_role;years_since_last_promotion
50;No;Travel_Frequently;Research & Development;2;University;Medical;1;1215;Very_High;1.0;High;4;Manager;High;Married;17856;2;Y;No;22;Very_High;High;80;1;32;3;;2;;2
28;No;Travel_Rarely;Research & Development;19;Secondary;Medical;1;1216;Very_High;2.0;Medium;1;Laboratory Technician;Medium;Married;3196;1;Y;No;12;Medium;High;80;3;6;2;Medium;6;;3
46;No;Travel_Rarely;Research & Development;15;;Life Sciences;1;1217;Very_High;1.0;High;5;Research Director;High;Married;19081;5;Y;No;11;High;Low;80;1;25;2;;4;;0
35;No;Travel_Rarely;Sales;17;University;Life Sciences;1;1218;High;1.0;High;2;Sales Executive;High;Married;8966;3;Y;Yes;15;High;Very_High;80;3;15;2;High;7;;1
24;Yes;Travel_Rarely;Research & Development;17;University;Life Sciences;1;1219;Very_High;1.0;High;1;Laboratory Technician;High;Married;2210;1;Y;No;13;High;Low;80;1;1;3;High;1;;0
33;No;Travel_Frequently;Sales;25;University;Medical;1;1220;Medium;1.0;High;2;Sales Executive;High;Married;4539;1;Y;No;12;High;Low;80;1;10;3;;10;;0
36;No;Travel_Rarely;Research & Development;6;Elementary;Life Sciences;1;1221;High;1.0;Low;1;Laboratory Technician;Low;Divorced;2741;1;Y;No;14;Low;High;80;1;7;4;;7;1.0;1
30;No;Travel_Rarely;Research & Development;7;University;Life Sciences;1;1224;High;1.0;High;2;Laboratory Technician;High;Divorced;3491;1;Y;No;13;High;Low;80;3;10;4;;10;3.0;8
44;No;Travel_Rarely;Research & Development;29;University;Other;1;1225;Very_High;1.0;High;2;Research Scientist;High;Single;4541;1;Y;No;25;Very_High;Medium;80;0;20;3;;20;;13
20;No;Travel_Rarely;Sales;21;Master;Marketing;1;1226;High;1.0;Very_High;1;Sales Representative;Very_High;Single;2678;1;Y;No;17;High;Very_High;80;0;2;2;Very_High;2;;2
46;No;Travel_Rarely;Research & Development;2;University;Technical Degree;1;1228;Very_High;1.0;High;2;Manufacturing Director;;Divorced;7379;2;Y;No;11;High;High;80;1;12;3;;6;;1
42;No;Non-Travel;Human Resources;2;Master;Medical;1;1231;Very_High;2.0;Very_High;2;Human Resources;Very_High;Married;6272;7;Y;No;16;High;Low;80;1;10;3;;4;;0
60;No;Travel_Rarely;Sales;7;Master;Marketing;1;1233;Medium;2.0;Very_High;2;Sales Executive;Very_High;Divorced;5220;0;Y;Yes;18;High;Medium;80;1;12;3;;11;;1
32;No;Travel_Frequently;Research & Development;13;Secondary;Other;1;1234;High;2.0;Medium;1;Laboratory Technician;Medium;Married;2743;1;Y;No;20;Medium;High;80;1;2;2;;2;;2
32;No;Travel_Frequently;Research & Development;2;University;Life Sciences;1;1235;Very_High;1.0;High;2;Research Scientist;High;Single;4998;4;Y;Yes;14;High;Very_High;80;0;10;2;;8;3.0;0
36;No;Travel_Rarely;Research & Development;1;Elementary;Technical Degree;1;1237;High;1.0;Low;3;Manufacturing Director;Low;Divorced;10252;2;Y;Yes;21;Very_High;High;80;1;17;2;;7;;7
33;No;Travel_Rarely;Research & Development;9;University;Medical;1;1238;Low;1.0;High;1;Research Scientist;High;Married;2781;0;Y;No;13;High;Medium;80;1;15;5;;14;3.0;4
40;No;Travel_Rarely;Sales;10;Secondary;Technical Degree;1;1239;Medium;2.0;Medium;2;Sales Executive;Medium;Divorced;6852;7;Y;No;12;Medium;Medium;80;1;7;2;;5;2.0;1
25;No;Travel_Rarely;Sales;10;University;Life Sciences;1;1240;High;1.0;High;2;Sales Executive;High;Single;4950;0;Y;No;14;High;Medium;80;0;5;4;High;4;;1
30;No;Travel_Rarely;Research & Development;1;University;Medical;1;1241;Very_High;1.0;High;1;Research Scientist;High;Married;3579;0;Y;Yes;21;Very_High;Low;80;1;12;2;;11;3.0;5
42;No;Travel_Frequently;Research & Development;26;University;Medical;1;1242;Low;1.0;High;3;Research Director;High;Married;13191;3;Y;Yes;17;High;High;80;0;20;6;High;1;;0
35;No;Non-Travel;Sales;8;Secondary;Marketing;1;1243;High;2.0;Medium;3;Sales Executive;Medium;Married;10377;4;Y;Yes;11;Medium;Medium;80;1;16;6;;13;;4
27;No;Travel_Rarely;Research & Development;14;University;Life Sciences;1;1244;Low;1.0;High;1;Research Scientist;High;Married;2235;1;Y;Yes;14;High;Very_High;80;2;9;3;;9;;6
54;No;Travel_Frequently;Research & Development;1;University;Life Sciences;1;1245;Very_High;1.0;High;3;Manufacturing Director;High;Divorced;10502;7;Y;No;17;High;Low;80;1;33;2;;5;3.0;1
44;No;Travel_Rarely;Research & Development;2;Master;Life Sciences;1;1246;Low;2.0;Very_High;1;Research Scientist;Very_High;Married;2011;1;Y;No;13;High;Very_High;80;1;10;5;Very_High;10;4.0;7
19;Yes;Non-Travel;Research & Development;10;Secondary;Medical;1;1248;Low;2.0;Medium;1;Research Scientist;Medium;Single;1859;1;Y;Yes;25;Medium;Medium;80;0;1;2;;1;;0
29;No;Travel_Rarely;Research & Development;1;;Life Sciences;1;1249;Low;2.0;High;1;Research Scientist;High;Divorced;3760;1;Y;No;15;High;Low;80;3;3;5;;3;;1
54;No;Travel_Rarely;Research & Development;3;University;Life Sciences;1;1250;Very_High;1.0;High;4;Research Director;High;Married;17779;3;Y;No;14;High;Low;80;0;36;2;;10;;0
31;No;Travel_Rarely;Research & Development;11;University;Medical;1;1251;High;2.0;High;2;Healthcare Representative;High;Married;6833;1;Y;Yes;12;High;Very_High;80;0;6;2;;6;;0
31;No;Travel_Rarely;Research & Development;24;Secondary;Medical;1;1252;High;2.0;Medium;2;Healthcare Representative;Medium;Single;6812;1;Y;No;19;Medium;Medium;80;0;10;2;;10;;1
59;No;Travel_Rarely;Sales;3;Secondary;Life Sciences;1;1254;High;2.0;Medium;2;Sales Executive;Medium;Single;5171;5;Y;No;17;Medium;Very_High;80;0;13;2;;6;;0
43;No;Travel_Rarely;Research & Development;3;Elementary;Life Sciences;1;1255;High;1.0;Low;5;Research Director;Low;Married;19740;3;Y;No;14;Low;Medium;80;1;25;2;;8;;0
49;No;Travel_Rarely;Research & Development;4;Secondary;Medical;1;1256;Low;2.0;Medium;5;Manager;Medium;Married;18711;2;Y;No;13;Medium;High;80;1;23;2;;1;;0
36;No;Travel_Frequently;Research & Development;3;University;Technical Degree;1;1257;High;1.0;High;1;Research Scientist;High;Married;3692;1;Y;No;12;High;High;80;0;12;2;;11;;0
48;No;Travel_Rarely;Research & Development;2;Master;Technical Degree;1;1258;Very_High;2.0;Very_High;1;Laboratory Technician;Very_High;Single;2559;5;Y;No;11;High;High;80;0;7;4;;1;;0
27;No;Travel_Rarely;Research & Development;4;University;Life Sciences;1;1259;Low;1.0;High;1;Research Scientist;High;Divorced;2517;1;Y;No;11;High;Medium;80;3;5;2;;5;;0
29;No;Travel_Rarely;Research & Development;7;University;Life Sciences;1;1260;High;1.0;High;2;Healthcare Representative;High;Divorced;6623;1;Y;Yes;11;High;Medium;80;2;6;2;;6;;1
48;No;Travel_Rarely;Research & Development;1;Secondary;Life Sciences;1;1263;Very_High;2.0;Medium;5;Research Director;Medium;Single;18265;6;Y;No;12;Medium;High;80;0;25;3;Medium;1;;0
29;No;Travel_Rarely;Research & Development;1;;Life Sciences;1;1264;Very_High;2.0;Medium;4;Research Director;Medium;Divorced;16124;3;Y;No;14;Medium;Medium;80;2;9;2;;7;;1
34;No;Travel_Rarely;Research & Development;20;Master;Technical Degree;1;1265;High;2.0;Very_High;1;Research Scientist;Very_High;Married;2585;0;Y;No;17;High;Very_High;80;0;2;5;Very_High;1;;0
44;No;Travel_Rarely;Sales;5;University;Marketing;1;1267;Medium;2.0;High;5;Manager;High;Married;18213;7;Y;No;11;High;High;80;1;26;5;;22;;3
33;No;Travel_Rarely;Sales;10;Master;Marketing;1;1268;Very_High;2.0;Very_High;3;Sales Executive;Very_High;Divorced;8380;0;Y;Yes;14;High;Very_High;80;2;10;3;Very_High;9;;0
19;No;Travel_Rarely;Research & Development;25;;Life Sciences;1;1269;Medium;2.0;Very_High;1;Research Scientist;Very_High;Single;2994;1;Y;Yes;12;High;Very_High;80;0;1;2;Very_High;1;;0
23;No;Travel_Rarely;Research & Development;1;University;Life Sciences;1;1270;Very_High;1.0;High;1;Research Scientist;High;Married;1223;1;Y;No;22;Very_High;Very_High;80;1;1;2;;1;3.0;0
25;Yes;Travel_Frequently;Sales;24;Elementary;Life Sciences;1;1273;High;1.0;Low;1;Sales Representative;Low;Single;1118;1;Y;Yes;14;Low;Very_High;80;0;1;4;Low;1;;1
26;No;Travel_Rarely;Research & Development;4;University;Life Sciences;1;1275;High;1.0;High;1;Research Scientist;High;Single;2875;1;Y;Yes;20;Very_High;Medium;80;0;8;2;;8;;2
45;Yes;Travel_Rarely;Sales;2;Elementary;Marketing;1;1277;Low;1.0;Low;5;Manager;Low;Single;18824;2;Y;Yes;16;Low;Low;80;0;26;2;;24;;1
55;No;Non-Travel;Research & Development;8;Secondary;Medical;1;1278;Very_High;2.0;Medium;4;Healthcare Representative;Medium;Divorced;13577;1;Y;Yes;15;Medium;Very_High;80;1;34;3;;33;;15
21;Yes;Travel_Frequently;Research & Development;10;Secondary;Life Sciences;1;1279;Low;2.0;Medium;1;Laboratory Technician;;Single;2625;1;Y;No;20;Medium;High;80;0;2;2;;2;2.0;2
46;No;Travel_Rarely;Sales;4;Secondary;Marketing;1;1280;Very_High;2.0;Medium;5;Manager;Medium;Married;18789;2;Y;No;14;Medium;High;80;1;26;2;;11;;0
34;No;Travel_Rarely;Sales;2;University;Marketing;1;1281;High;1.0;High;2;Sales Executive;High;Single;4538;0;Y;Yes;12;High;Very_High;80;0;4;3;;3;;0
51;No;Travel_Frequently;Sales;9;;Life Sciences;1;1282;Very_High;1.0;High;5;Manager;High;Divorced;19847;4;Y;Yes;24;Very_High;Low;80;1;31;5;;29;;11
59;No;Travel_Rarely;Research & Development;18;;Medical;1;1283;Very_High;2.0;;3;Manufacturing Director;;Single;10512;6;Y;No;12;High;Very_High;80;0;25;6;;9;;5
34;No;Travel_Frequently;Research & Development;19;University;Medical;1;1285;High;1.0;High;2;Laboratory Technician;High;Divorced;4444;4;Y;No;13;High;High;80;2;15;2;High;11;;5
28;No;Travel_Frequently;Research & Development;1;University;Medical;1;1286;Very_High;1.0;High;1;Laboratory Technician;High;Single;2154;0;Y;Yes;11;High;High;80;0;5;2;;4;;0
44;No;Travel_Rarely;Research & Development;4;Master;Life Sciences;1;1288;High;2.0;Very_High;5;Manager;Very_High;Divorced;19190;1;Y;No;14;High;Very_High;80;2;26;4;;25;;14
34;No;Travel_Frequently;Human Resources;11;Secondary;Life Sciences;1;1289;High;2.0;Medium;2;Human Resources;Medium;Married;4490;4;Y;No;11;Medium;Very_High;80;2;14;5;;10;;1
35;No;Travel_Rarely;Research & Development;6;University;Life Sciences;1;1291;High;1.0;High;1;Research Scientist;High;Married;3506;0;Y;Yes;14;High;Very_High;80;0;4;3;;3;3.0;2
42;No;Travel_Rarely;Research & Development;7;;Medical;1;1292;Medium;2.0;Very_High;2;Research Scientist;Very_High;Married;2372;6;Y;Yes;16;High;Very_High;80;0;18;2;Very_High;1;;0
43;No;Travel_Rarely;Sales;4;Secondary;Marketing;1;1293;Very_High;2.0;Medium;3;Sales Executive;Medium;Single;10231;3;Y;No;14;Medium;Very_High;80;0;23;3;;21;;15
36;No;Travel_Rarely;Research & Development;2;;Life Sciences;1;1294;High;1.0;High;2;Manufacturing Director;High;Single;5410;9;Y;Yes;11;High;Very_High;80;0;18;2;High;16;;5
44;Yes;Travel_Rarely;Research & Development;15;University;Medical;1;1295;Low;1.0;High;3;Healthcare Representative;High;Married;7978;1;Y;No;11;High;Very_High;80;1;10;2;High;10;;0
28;No;Travel_Frequently;Research & Development;2;Secondary;Life Sciences;1;1296;Very_High;2.0;Medium;1;Laboratory Technician;Medium;Married;3867;1;Y;Yes;12;Medium;Medium;80;1;2;2;;2;;2
51;No;Travel_Frequently;Research & Development;6;Secondary;Medical;1;1297;Medium;2.0;Medium;1;Laboratory Technician;Medium;Single;2838;0;Y;No;14;Medium;Medium;80;0;8;6;Medium;7;;7
30;No;Non-Travel;Research & Development;9;University;Medical;1;1298;High;1.0;High;2;Manufacturing Director;High;Single;4695;7;Y;Yes;18;High;High;80;0;10;3;;8;;1
29;Yes;Travel_Rarely;Research & Development;7;University;Technical Degree;1;1299;Medium;1.0;High;1;Laboratory Technician;High;Divorced;3339;3;Y;Yes;13;High;Low;80;2;10;2;;7;;7
28;No;Travel_Rarely;Research & Development;1;University;Technical Degree;1;1301;Very_High;1.0;High;1;Research Scientist;High;Single;2080;2;Y;No;11;High;Medium;80;0;5;2;;3;;1
25;No;Travel_Rarely;Research & Development;1;University;Medical;1;1303;Very_High;1.0;High;1;Research Scientist;High;Single;2096;1;Y;No;18;High;Very_High;80;0;2;3;;2;;2
32;No;Travel_Rarely;Sales;8;;Medical;1;1304;High;2.0;Very_High;2;Sales Executive;Very_High;Married;6209;1;Y;No;15;High;High;80;2;10;4;;10;;0
45;No;Travel_Frequently;Research & Development;25;University;Medical;1;1306;Medium;1.0;High;5;Manager;High;Single;18061;3;Y;No;22;Very_High;High;80;0;22;4;;0;;0
39;No;Travel_Rarely;Research & Development;13;Secondary;Medical;1;1307;High;2.0;Medium;4;Manager;Medium;Divorced;17123;6;Y;Yes;13;Medium;Very_High;80;2;21;4;Medium;19;;15
58;No;Travel_Rarely;Research & Development;23;University;Life Sciences;1;1308;Low;1.0;High;1;Research Scientist;High;Divorced;2372;1;Y;No;12;High;Very_High;80;2;2;3;;2;;2
32;Yes;Travel_Rarely;Research & Development;7;University;Life Sciences;1;1309;Very_High;1.0;High;2;Laboratory Technician;High;Married;4883;1;Y;No;18;High;Low;80;1;10;3;;10;;1
39;Yes;Travel_Rarely;Research & Development;23;University;Medical;1;1310;High;1.0;High;1;Research Scientist;High;Single;3904;0;Y;No;13;High;Low;80;0;6;2;High;5;;0
30;No;Travel_Rarely;Research & Development;6;Secondary;Technical Degree;1;1311;Low;2.0;Medium;2;Laboratory Technician;Medium;Married;4627;0;Y;No;12;Medium;Low;80;1;10;6;Medium;9;;6
36;No;Travel_Rarely;Research & Development;10;University;Technical Degree;1;1312;Very_High;1.0;High;3;Healthcare Representative;High;Married;7094;3;Y;No;12;High;Low;80;0;10;0;;7;;1
46;No;Travel_Rarely;Human Resources;1;University;Life Sciences;1;1314;Very_High;1.0;High;1;Human Resources;High;Single;3423;6;Y;No;12;High;High;80;0;10;3;;7;;5
28;No;Non-Travel;Research & Development;1;Elementary;Life Sciences;1;1315;High;1.0;Low;2;Laboratory Technician;Low;Married;6674;0;Y;No;11;Low;Low;80;3;10;6;;9;;7
50;No;Travel_Rarely;Research & Development;28;University;Life Sciences;1;1317;Very_High;1.0;High;4;Research Director;High;Married;16880;4;Y;Yes;11;High;Medium;80;0;25;2;;3;;1
40;Yes;Travel_Rarely;Sales;25;Secondary;Marketing;1;1318;Very_High;2.0;Medium;3;Sales Executive;Medium;Single;9094;2;Y;Yes;12;Medium;High;80;0;9;2;;5;;1
52;Yes;Travel_Rarely;Sales;5;University;Life Sciences;1;1319;Medium;1.0;High;3;Sales Executive;High;Single;8446;9;Y;Yes;19;High;High;80;0;10;2;;8;3.0;7
30;No;Travel_Rarely;Research & Development;17;University;Medical;1;1321;Medium;1.0;High;3;Manager;High;Married;11916;1;Y;Yes;23;Very_High;Very_High;80;2;9;2;High;9;;0
39;No;Travel_Rarely;Research & Development;18;University;Life Sciences;1;1322;Low;1.0;High;2;Manufacturing Director;High;Single;4534;0;Y;No;11;High;Low;80;0;9;6;;8;;1
31;No;Non-Travel;Sales;2;University;Life Sciences;1;1324;Very_High;1.0;High;3;Sales Executive;High;Divorced;9852;1;Y;Yes;19;High;Low;80;1;10;5;;10;;9
41;No;Non-Travel;Sales;10;Elementary;Medical;1;1329;High;2.0;Low;2;Sales Executive;Low;Single;6151;1;Y;No;13;Low;Low;80;0;19;4;Low;19;;11
31;Yes;Travel_Frequently;Sales;1;University;Life Sciences;1;1331;Very_High;1.0;High;1;Sales Representative;High;Single;2302;1;Y;Yes;11;High;Low;80;0;3;2;;3;;2
44;Yes;Travel_Rarely;Research & Development;3;University;Life Sciences;1;1333;Low;1.0;High;1;Laboratory Technician;High;Married;2362;4;Y;No;12;High;High;80;0;10;4;;3;;1
42;No;Non-Travel;Research & Development;2;University;Life Sciences;1;1334;High;1.0;High;4;Manager;High;Married;17861;0;Y;Yes;13;High;Very_High;80;0;21;3;;20;3.0;2
55;No;Travel_Rarely;Research & Development;2;Elementary;Medical;1;1336;Very_High;1.0;Low;5;Manager;Low;Married;19187;4;Y;No;14;Low;Very_High;80;1;23;5;Low;19;;9
56;No;Travel_Rarely;Human Resources;8;University;Life Sciences;1;1338;Very_High;1.0;High;5;Manager;High;Single;19717;6;Y;No;14;High;Low;80;0;36;4;;7;;7
40;No;Non-Travel;Research & Development;16;University;Life Sciences;1;1340;High;1.0;High;1;Research Scientist;High;Divorced;3544;9;Y;No;16;High;Medium;80;1;6;0;;4;;0
34;No;Travel_Rarely;Research & Development;9;University;Life Sciences;1;1344;Very_High;1.0;High;3;Healthcare Representative;High;Divorced;8500;0;Y;No;11;High;Very_High;80;1;10;0;High;9;3.0;1
40;No;Travel_Rarely;Research & Development;2;University;Life Sciences;1;1346;High;1.0;High;2;Research Scientist;High;Single;4661;1;Y;No;13;High;High;80;0;9;4;High;9;;8
41;No;Travel_Frequently;Sales;1;University;Marketing;1;1349;High;1.0;High;2;Sales Executive;High;Divorced;4103;0;Y;No;17;High;Very_High;80;1;10;2;High;9;3.0;1
35;No;Travel_Frequently;Research & Development;4;;Life Sciences;1;1350;High;1.0;High;2;Research Scientist;;Single;4249;1;Y;Yes;11;High;Medium;80;0;9;3;;9;3.0;1
51;No;Travel_Rarely;Human Resources;5;University;Life Sciences;1;1352;High;1.0;High;4;Manager;High;Divorced;14026;1;Y;Yes;11;High;Medium;80;1;33;2;;33;;0
38;No;Travel_Rarely;Sales;2;University;Life Sciences;1;1355;Medium;1.0;High;2;Sales Executive;High;Divorced;6893;3;Y;No;15;High;Very_High;80;1;11;3;High;7;3.0;1
34;No;Travel_Rarely;Sales;15;University;Medical;1;1356;High;1.0;High;2;Sales Executive;High;Single;6125;1;Y;No;12;High;Very_High;80;0;10;6;;10;;9
25;No;Travel_Rarely;Research & Development;19;University;Medical;1;1358;Very_High;1.0;High;1;Laboratory Technician;High;Married;3669;3;Y;No;11;High;High;80;3;7;6;;3;;1
58;Yes;Travel_Rarely;Research & Development;7;Secondary;Medical;1;1360;High;2.0;Medium;3;Manufacturing Director;Medium;Married;10008;7;Y;Yes;14;Medium;Very_High;80;0;31;0;Medium;10;;5
40;No;Travel_Rarely;Research & Development;1;University;Life Sciences;1;1361;Medium;1.0;High;1;Laboratory Technician;High;Married;2387;3;Y;No;22;Very_High;High;80;1;7;3;High;4;;0
36;No;Travel_Frequently;Sales;7;Master;Marketing;1;1362;Low;2.0;Very_High;2;Sales Executive;Very_High;Married;4639;2;Y;No;16;High;Very_High;80;1;17;2;;15;;6
48;No;Travel_Rarely;Research & Development;4;University;Life Sciences;1;1363;Very_High;1.0;High;3;Manufacturing Director;High;Single;7898;1;Y;No;11;High;High;80;0;11;2;;10;;0
27;No;Travel_Rarely;Sales;11;;Medical;1;1364;High;2.0;Very_High;1;Sales Representative;Very_High;Married;2534;8;Y;No;14;High;Medium;80;1;5;4;;1;;0
51;No;Travel_Rarely;Research & Development;11;Secondary;Technical Degree;1;1367;Very_High;2.0;Medium;4;Manufacturing Director;Medium;Single;13142;3;Y;No;16;Medium;Medium;80;0;29;1;Medium;5;;0
18;No;Non-Travel;Research & Development;1;University;Life Sciences;1;1368;Very_High;1.0;High;1;Laboratory Technician;High;Single;1611;1;Y;No;15;High;High;80;0;0;5;;0;;0
35;No;Travel_Rarely;Research & Development;1;Secondary;Medical;1;1369;Very_High;2.0;Medium;2;Laboratory Technician;Medium;Married;5363;0;Y;No;12;Medium;Medium;80;1;10;0;;9;;0
27;No;Travel_Frequently;Sales;2;Elementary;Life Sciences;1;1371;Very_High;1.0;Low;2;Sales Executive;Low;Single;5071;3;Y;No;20;Low;Medium;80;0;8;3;;6;;0
55;Yes;Travel_Rarely;Sales;13;Master;Marketing;1;1372;Low;2.0;Very_High;4;Sales Executive;Very_High;Single;13695;6;Y;Yes;17;High;High;80;0;24;2;Very_High;19;;3
56;No;Travel_Rarely;Research & Development;23;University;Life Sciences;1;1373;Very_High;1.0;High;4;Manufacturing Director;High;Married;13402;4;Y;Yes;12;High;Low;80;1;33;0;;19;;15
34;No;Non-Travel;Research & Development;26;Secondary;Technical Degree;1;1374;Low;2.0;Medium;1;Research Scientist;Medium;Divorced;2029;1;Y;No;20;Medium;High;80;3;5;2;Medium;5;;0
40;No;Travel_Rarely;Research & Development;2;Master;Medical;1;1375;Medium;2.0;Very_High;2;Healthcare Representative;Very_High;Divorced;6377;5;Y;No;20;Very_High;Medium;80;3;15;0;Very_High;12;4.0;11
34;No;Travel_Rarely;Research & Development;29;University;Medical;1;1377;Medium;1.0;High;2;Laboratory Technician;High;Married;5429;4;Y;No;13;High;Low;80;2;10;1;;8;3.0;7
31;Yes;Travel_Frequently;Sales;2;Secondary;Life Sciences;1;1379;High;2.0;Medium;1;Sales Representative;Medium;Single;2785;7;Y;No;14;Medium;High;80;0;3;3;;1;;0
35;Yes;Travel_Frequently;Sales;18;University;Marketing;1;1380;Very_High;1.0;High;2;Sales Executive;High;Married;4614;0;Y;Yes;18;High;High;80;1;5;0;;4;;3
38;No;Travel_Frequently;Research & Development;7;Master;Life Sciences;1;1382;Very_High;2.0;Very_High;1;Research Scientist;Very_High;Divorced;2610;1;Y;No;11;High;Very_High;80;3;4;2;Very_High;4;;0
34;No;Travel_Rarely;Research & Development;2;University;Technical Degree;1;1383;High;1.0;High;2;Healthcare Representative;High;Single;6687;1;Y;No;11;High;Very_High;80;0;14;2;High;14;;4
28;No;Travel_Rarely;Sales;26;Secondary;Life Sciences;1;1387;High;2.0;Medium;2;Sales Executive;Medium;Married;4724;1;Y;No;11;Medium;High;80;1;5;0;;5;;0
31;Yes;Travel_Rarely;Research & Development;22;;Medical;1;1389;Very_High;1.0;High;2;Manufacturing Director;High;Married;6179;1;Y;Yes;15;High;Very_High;80;2;10;3;;10;;6
39;No;Travel_Rarely;Sales;21;Secondary;Life Sciences;1;1390;Low;2.0;Medium;2;Sales Executive;Medium;Married;6120;3;Y;Yes;12;High;Very_High;80;2;8;2;Medium;5;;1
51;No;Travel_Frequently;Sales;2;University;Marketing;1;1391;Medium;1.0;High;3;Sales Executive;High;Married;10596;2;Y;No;11;High;Medium;80;0;14;5;;4;;3
41;No;Travel_Frequently;Research & Development;22;University;Life Sciences;1;1392;Very_High;1.0;High;2;Research Scientist;High;Divorced;5467;3;Y;Yes;14;High;Low;80;2;12;4;;6;;3
37;No;Travel_Rarely;Research & Development;4;University;Life Sciences;1;1394;High;1.0;High;1;Research Scientist;High;Married;2996;7;Y;Yes;15;High;Very_High;80;0;8;2;High;6;;1
